dc,native_elems,latent_elems,bytes_ratio,rl2_latent,logit_spearman,rl2_sparse_orig,rl2_sparse_latent,sparse_support,model,regime,layer
128,256,128,0.5,0.08062738662659837,0.9959650154847288,0.039453456979416705,0.09757783858174271,0.926829268292683,0.5B,needle,18
128,256,128,0.5,0.28091568842213976,0.993860055093694,0.0346388874607616,0.3153676364646382,0.9390243902439024,0.5B,needle,18
128,256,128,0.5,1.3826558920269711,0.9955250084992503,0.03539638536492989,1.4496324113555386,0.975609756097561,0.5B,needle,18
192,256,192,0.75,0.46319777745025986,0.9995538791142854,0.786495611485946,1.0062147492550395,0.975609756097561,0.5B,needle,18
192,256,192,0.75,0.26083929408693124,0.9997219238846592,0.00011404927858571865,0.2608582380452266,0.9878048780487805,0.5B,needle,18
192,256,192,0.75,0.2702910214866606,0.9993178256729998,0.039453456979416705,0.3073754791609474,0.975609756097561,0.5B,needle,18
192,256,192,0.75,0.23351512596291896,0.9990467610200799,0.0346388874607616,0.2752967766629859,0.975609756097561,0.5B,needle,18
192,256,192,0.75,1.1466963186418593,0.9993171284033882,0.03539638536492989,1.2026961969425853,0.9878048780487805,0.5B,needle,18
256,256,256,1.0,2.8451916714759576e-07,0.9999999993015081,0.786495611485946,0.7864952888630067,1.0,0.5B,needle,18
256,256,256,1.0,1.1462255488417022e-06,0.9999999991268851,0.00011404927858571865,0.00011426188196102384,1.0,0.5B,needle,18
256,256,256,1.0,1.1810555672684481e-06,0.9999999993015081,0.039453456979416705,0.039453148935118705,1.0,0.5B,needle,18
256,256,256,1.0,1.344991328768524e-06,0.9999999993015081,0.0346388874607616,0.03463862373099606,1.0,0.5B,needle,18
256,256,256,1.0,2.880570321173123e-06,0.9999999993015081,0.03539638536492989,0.035396758634134176,1.0,0.5B,needle,18
32,256,32,0.125,0.7266770173162851,0.8859558493841201,0.030928663714859014,0.7195136125596941,0.8292682926829268,0.5B,needle,19
32,256,32,0.125,0.767743295995127,0.9372469683143366,0.00037702186713703124,0.76758135885923,0.6585365853658537,0.5B,needle,19
32,256,32,0.125,0.4787946008849899,0.8607122434983808,0.3517734187306054,0.5830141154732346,0.6341463414634146,0.5B,needle,19
32,256,32,0.125,0.5453376767798612,0.9341050730158804,0.041577402168177735,0.5369934164951378,0.7439024390243902,0.5B,needle,19
32,256,32,0.125,0.3218166364042423,0.9263856809480894,0.09525557583346472,0.3598468570691167,0.7682926829268293,0.5B,needle,19
64,256,64,0.25,1.3676415500563388,0.9728591042924511,0.030928663714859014,1.3739623669755294,0.8780487804878049,0.5B,needle,19
64,256,64,0.25,0.33492155902644305,0.98673929299816,0.00037702186713703124,0.3349402845919346,0.8292682926829268,0.5B,needle,19
64,256,64,0.25,0.15827240220541444,0.9807261388785885,0.3517734187306054,0.33793840038234013,0.7317073170731707,0.5B,needle,19
64,256,64,0.25,0.6089427128028324,0.9838975098397961,0.041577402168177735,0.6198880547514904,0.8292682926829268,0.5B,needle,19
64,256,64,0.25,0.17763317381094254,0.9783417095792195,0.09525557583346472,0.1908737814086423,0.8658536585365854,0.5B,needle,19
128,256,128,0.5,0.8171349978964326,0.9968774595648585,0.030928663714859014,0.8081432746423892,0.9390243902439024,0.5B,needle,19
128,256,128,0.5,0.14098998236858584,0.9988038913448798,0.00037702186713703124,0.1411301139157483,0.9512195121951219,0.5B,needle,19
128,256,128,0.5,0.07538239985339351,0.9969164099219723,0.3517734187306054,0.41466566675111544,0.9390243902439024,0.5B,needle,19
128,256,128,0.5,0.5318117141666523,0.9971279557246614,0.041577402168177735,0.5368590138241893,0.926829268292683,0.5B,needle,19
128,256,128,0.5,0.09879941478808807,0.9951519643675776,0.09525557583346472,0.13770288071627476,0.9634146341463414,0.5B,needle,19
192,256,192,0.75,0.5797095124949837,0.9992449446713333,0.030928663714859014,0.5707672047886605,0.975609756097561,0.5B,needle,19
192,256,192,0.75,0.06266962139907935,0.9997198224715597,0.00037702186713703124,0.06288163022081385,0.9878048780487805,0.5B,needle,19
192,256,192,0.75,0.027670092701051766,0.9994621601333639,0.3517734187306054,0.351892987994188,0.9878048780487805,0.5B,needle,19
192,256,192,0.75,0.39942378685932195,0.9995326751680963,0.041577402168177735,0.3949121271265247,0.9878048780487805,0.5B,needle,19
192,256,192,0.75,0.059289934464133255,0.999280710079675,0.09525557583346472,0.12525176234845511,0.9878048780487805,0.5B,needle,19
256,256,256,1.0,3.46629412772782e-06,0.9999999993015081,0.030928663714859014,0.0309277287865699,1.0,0.5B,needle,19
256,256,256,1.0,1.892924844603189e-06,0.999999999650754,0.00037702186713703124,0.0003784295314383009,1.0,0.5B,needle,19
256,256,256,1.0,3.1719005296347343e-07,0.9999999991268851,0.3517734187306054,0.3517735598785099,1.0,0.5B,needle,19
256,256,256,1.0,1.031799731679981e-06,0.9999999991268851,0.041577402168177735,0.041577023940270894,1.0,0.5B,needle,19
256,256,256,1.0,2.6621712915548303e-07,0.999999998777639,0.09525557583346472,0.09525568913802047,1.0,0.5B,needle,19
32,256,32,0.125,0.5850254095518429,0.955930027463028,0.05789925162688176,0.5983445357452417,0.7073170731707317,0.5B,needle,20
32,256,32,0.125,0.7646991270337583,0.9551101412526789,0.18176009574146865,0.7642122317151547,0.5121951219512195,0.5B,needle,20
32,256,32,0.125,0.44263835353310943,0.959526499241773,0.38225136345076205,0.6279138045782783,0.7073170731707317,0.5B,needle,20
32,256,32,0.125,0.27256487368562765,0.9128542143596986,0.06578582505012008,0.26918493714493347,0.6829268292682927,0.5B,needle,20
32,256,32,0.125,0.42533312333918205,0.9689412478005884,0.14777003864382368,0.5851678051667357,0.7317073170731707,0.5B,needle,20
64,256,64,0.25,0.611114689288637,0.9802005730875178,0.05789925162688176,0.6148204537804132,0.8536585365853658,0.5B,needle,20
64,256,64,0.25,0.7449259773521125,0.9763977650338383,0.18176009574146865,0.7295908635787901,0.6585365853658537,0.5B,needle,20
64,256,64,0.25,0.4502455683663241,0.9820502723811356,0.38225136345076205,0.9058904370740941,0.7682926829268293,0.5B,needle,20
64,256,64,0.25,0.15771629066429785,0.9681601560090203,0.06578582505012008,0.18038500239649258,0.7439024390243902,0.5B,needle,20
64,256,64,0.25,0.37137074401117415,0.9873073997443296,0.14777003864382368,0.7218863500980824,0.7804878048780488,0.5B,needle,20
128,256,128,0.5,0.995249888958439,0.9975824338922051,0.05789925162688176,1.0675644292044717,0.9146341463414634,0.5B,needle,20
128,256,128,0.5,0.7093901404679027,0.9960741531092169,0.18176009574146865,0.6737004454481608,0.8536585365853658,0.5B,needle,20
128,256,128,0.5,0.08554289131698263,0.9968223024477506,0.38225136345076205,0.509451414750447,0.8780487804878049,0.5B,needle,20
128,256,128,0.5,0.2392387157659018,0.9953431983729496,0.06578582505012008,0.36869002936290163,0.8658536585365854,0.5B,needle,20
128,256,128,0.5,0.26718512637062886,0.9981435434950393,0.14777003864382368,0.6448339953639677,0.9146341463414634,0.5B,needle,20
192,256,192,0.75,0.7741007551770858,0.9995851011815914,0.05789925162688176,0.8151011748359241,0.975609756097561,0.5B,needle,20
192,256,192,0.75,0.2961147951192002,0.9993077598798057,0.18176009574146865,0.320255893251556,0.9024390243902439,0.5B,needle,20
192,256,192,0.75,0.03121971662229165,0.9994799547402348,0.38225136345076205,0.4155883199214953,0.9390243902439024,0.5B,needle,20
192,256,192,0.75,0.18389790357389355,0.9992617750100359,0.06578582505012008,0.2968478601472804,0.9634146341463414,0.5B,needle,20
192,256,192,0.75,0.17262464695011678,0.999656756329846,0.14777003864382368,0.4137999724919463,0.9512195121951219,0.5B,needle,20
256,256,256,1.0,7.47059971219974e-07,0.999999999650754,0.05789925162688176,0.05789952404217186,1.0,0.5B,needle,20
256,256,256,1.0,6.040957902917358e-07,0.999999999650754,0.18176009574146865,0.18176068673500637,1.0,0.5B,needle,20
256,256,256,1.0,1.790139089341122e-07,0.999999998777639,0.38225136345076205,0.38225121349375507,1.0,0.5B,needle,20
256,256,256,1.0,5.08377707280871e-07,0.999999999476131,0.06578582505012008,0.06578578132737772,1.0,0.5B,needle,20
256,256,256,1.0,2.6142731592069144e-07,0.999999999476131,0.14777003864382368,0.14776990648528635,1.0,0.5B,needle,20
32,256,32,0.125,0.34793477907342474,0.9167235359622224,0.1084182334340272,0.4032090908763073,0.3780487804878049,0.5B,needle,21
32,256,32,0.125,0.41444451456765596,0.9430382375530407,0.21235143142082918,0.4978134318918833,0.8780487804878049,0.5B,needle,21
32,256,32,0.125,0.32371062405195433,0.9611607144603372,0.09880782016131778,0.4793564823266965,0.5121951219512195,0.5B,needle,21
32,256,32,0.125,0.8931978195040203,0.4189828946859625,0.009433117363711207,0.9023985238058223,0.24390243902439024,0.5B,needle,21
32,256,32,0.125,0.985327501299344,0.7998611654654281,0.0817388908321895,0.9348193743370932,0.4634146341463415,0.5B,needle,21
64,256,64,0.25,0.29967934822856335,0.9706431556224469,0.1084182334340272,0.2889655400679395,0.524390243902439,0.5B,needle,21
64,256,64,0.25,0.3399057360929092,0.9828330808913495,0.21235143142082918,0.5820761595581445,0.8536585365853658,0.5B,needle,21
64,256,64,0.25,0.277731267937634,0.9834440631702729,0.09880782016131778,0.4317885485157225,0.6097560975609756,0.5B,needle,21
64,256,64,0.25,0.3160182563520732,0.9117144785469646,0.009433117363711207,0.2770623460801962,0.6097560975609756,0.5B,needle,21
64,256,64,0.25,0.6846521952496832,0.9546458761648611,0.0817388908321895,0.8009581517244733,0.6951219512195121,0.5B,needle,21
128,256,128,0.5,0.1571774937180035,0.9943230298922154,0.1084182334340272,0.3681977090522271,0.7682926829268293,0.5B,needle,21
128,256,128,0.5,0.07653753142281564,0.9977874487949505,0.21235143142082918,0.3270584093942719,0.9390243902439024,0.5B,needle,21
128,256,128,0.5,0.1839285468193482,0.9977818323956218,0.09880782016131778,0.2567552884352679,0.8658536585365854,0.5B,needle,21
128,256,128,0.5,0.06903639323728145,0.9960281357595704,0.009433117363711207,0.07285434214609679,0.8902439024390244,0.5B,needle,21
128,256,128,0.5,1.0396106589929428,0.9951993568732951,0.0817388908321895,1.1723224523565146,0.9146341463414634,0.5B,needle,21
192,256,192,0.75,0.10597757054543323,0.9998091948686991,0.1084182334340272,0.22166939522454562,0.9390243902439024,0.5B,needle,21
192,256,192,0.75,0.02620125860923173,0.9997943843941582,0.21235143142082918,0.23138636127633808,0.9878048780487805,0.5B,needle,21
192,256,192,0.75,0.08891017167815171,0.9998006549312192,0.09880782016131778,0.14244640345705678,0.9634146341463414,0.5B,needle,21
192,256,192,0.75,0.027443138894289912,0.9997777073744436,0.009433117363711207,0.03286812416229095,1.0,0.5B,needle,21
192,256,192,0.75,0.48108324665805713,0.9996329728528022,0.0817388908321895,0.5472859442507522,0.975609756097561,0.5B,needle,21
256,256,256,1.0,4.46858570152818e-07,0.999999999650754,0.1084182334340272,0.10841851676443957,1.0,0.5B,needle,21
256,256,256,1.0,2.5797550282310297e-07,0.999999999825377,0.21235143142082918,0.21235131087203463,1.0,0.5B,needle,21
256,256,256,1.0,3.480831437099618e-07,0.999999998952262,0.09880782016131778,0.098808018828364,1.0,0.5B,needle,21
256,256,256,1.0,4.316377067911711e-07,0.9999999993015081,0.009433117363711207,0.009433122124300333,1.0,0.5B,needle,21
256,256,256,1.0,2.000414367258741e-06,0.999999999476131,0.0817388908321895,0.0817398375404897,1.0,0.5B,needle,21
32,256,32,0.125,0.9578688807013092,0.8837173247550696,0.5541762619215307,1.1219370005356046,0.5121951219512195,0.5B,needle,22
32,256,32,0.125,0.5054164339352182,0.9310976423115926,0.9462216483408366,2.8020763848374437,0.5975609756097561,0.5B,needle,22
32,256,32,0.125,0.9220857217491911,0.9407560248704493,0.5327804357674493,3.514742548852929,0.5,0.5B,needle,22
32,256,32,0.125,0.6863280238564142,0.9451762051822404,0.5467843831484374,0.9316553055186315,0.4878048780487805,0.5B,needle,22
32,256,32,0.125,0.7008858280787603,0.967390894226746,0.14901950391856483,0.908025566145728,0.6219512195121951,0.5B,needle,22
64,256,64,0.25,0.43210084089030504,0.9830060882725656,0.5541762619215307,0.4977739156865691,0.7195121951219512,0.5B,needle,22
64,256,64,0.25,0.2536255170689172,0.9863932213086319,0.9462216483408366,2.04441626031483,0.7439024390243902,0.5B,needle,22
64,256,64,0.25,0.5204272342554804,0.986714264808421,0.5327804357674493,1.1207336672631378,0.7926829268292683,0.5B,needle,22
64,256,64,0.25,0.6640761038087535,0.9861781074343239,0.5467843831484374,0.9097508159534914,0.6951219512195121,0.5B,needle,22
64,256,64,0.25,0.456815690123594,0.9924480547934542,0.14901950391856483,0.5666781917819415,0.7317073170731707,0.5B,needle,22
128,256,128,0.5,0.2052221785181284,0.9983964358315541,0.5541762619215307,0.3397397068874127,0.9146341463414634,0.5B,needle,22
128,256,128,0.5,0.0420303721682112,0.9991762397785479,0.9462216483408366,0.9512284074486991,0.9390243902439024,0.5B,needle,22
128,256,128,0.5,0.20800392626204114,0.9990615695737679,0.5327804357674493,0.43240619297107435,0.9390243902439024,0.5B,needle,22
128,256,128,0.5,0.3592813206577372,0.9987182316071976,0.5467843831484374,0.37451883953307813,0.8658536585365854,0.5B,needle,22
128,256,128,0.5,0.131363501183052,0.9992581150867226,0.14901950391856483,0.21413957815797485,0.9512195121951219,0.5B,needle,22
192,256,192,0.75,0.02001024872725599,0.9999659270377078,0.5541762619215307,0.5534065345644651,0.975609756097561,0.5B,needle,22
192,256,192,0.75,0.015357266833030422,0.9998916907869915,0.9462216483408366,0.9513937248176112,0.9634146341463414,0.5B,needle,22
192,256,192,0.75,0.044237186928627575,0.9999396644380303,0.5327804357674493,0.5161239094168649,0.9634146341463414,0.5B,needle,22
192,256,192,0.75,0.04189707041435913,0.9999194802901211,0.5467843831484374,0.5321161323780853,0.9512195121951219,0.5B,needle,22
192,256,192,0.75,0.0565035972254638,0.9999697813164126,0.14901950391856483,0.16485475338081537,1.0,0.5B,needle,22
256,256,256,1.0,1.2353174072747883e-06,0.9999999993015081,0.5541762619215307,0.5541770106948163,1.0,0.5B,needle,22
256,256,256,1.0,1.843661732947535e-07,0.999999999476131,0.9462216483408366,0.9462218176869136,1.0,0.5B,needle,22
256,256,256,1.0,3.1264970746196206e-07,0.999999999825377,0.5327804357674493,0.5327803069564656,1.0,0.5B,needle,22
256,256,256,1.0,1.4709064154714008e-06,0.999999999476131,0.5467843831484374,0.5467861899311406,1.0,0.5B,needle,22
256,256,256,1.0,2.389908894210901e-07,0.999999999825377,0.14901950391856483,0.14901960143687407,1.0,0.5B,needle,22
32,256,32,0.125,0.41766989685163824,0.9209927899702811,0.5496476422595005,1.072339883378022,0.5609756097560976,0.5B,needle,23
32,256,32,0.125,0.4247646854791243,0.9318598648663903,0.57876757955778,1.1278774510154974,0.6829268292682927,0.5B,needle,23
32,256,32,0.125,0.4304498370102657,0.882056127315473,0.07044489309175557,0.4719341528539014,0.5,0.5B,needle,23
32,256,32,0.125,0.42029102378703587,0.9522133047032649,0.8385228688474535,1.4221667923432617,0.7560975609756098,0.5B,needle,23
32,256,32,0.125,1.497872676072858,0.9298024076920507,0.6540428571036176,3.602744744649124,0.47560975609756095,0.5B,needle,23
64,256,64,0.25,0.242409377904513,0.9896608013317839,0.5496476422595005,0.4630396261123749,0.7682926829268293,0.5B,needle,23
64,256,64,0.25,0.15836973560038023,0.9884736604404769,0.57876757955778,0.7954308749649059,0.8780487804878049,0.5B,needle,23
64,256,64,0.25,0.2849581797306447,0.9796507373197444,0.07044489309175557,0.3193647365785907,0.7317073170731707,0.5B,needle,23
64,256,64,0.25,0.18369669373835024,0.990116368448313,0.8385228688474535,1.206332628219048,0.8414634146341463,0.5B,needle,23
64,256,64,0.25,0.33685048367462966,0.9860145469824141,0.6540428571036176,1.663995748114135,0.7195121951219512,0.5B,needle,23
128,256,128,0.5,0.07939293085751936,0.9989777994314946,0.5496476422595005,0.46515895423162973,0.9024390243902439,0.5B,needle,23
128,256,128,0.5,0.05780998190343361,0.999608917138512,0.57876757955778,0.6043039061816085,0.9512195121951219,0.5B,needle,23
128,256,128,0.5,0.12389107039776881,0.9991553178484928,0.07044489309175557,0.14790129515078393,0.9512195121951219,0.5B,needle,23
128,256,128,0.5,0.03244490371420422,0.9990678254424975,0.8385228688474535,0.8716531556196981,0.9634146341463414,0.5B,needle,23
128,256,128,0.5,0.08604084110113008,0.9979152590307189,0.6540428571036176,0.701171594735743,0.9146341463414634,0.5B,needle,23
192,256,192,0.75,0.03633627897772548,0.9998580856396979,0.5496476422595005,0.5019710631283955,1.0,0.5B,needle,23
192,256,192,0.75,0.017820007072894613,0.9999109281290317,0.57876757955778,0.5844804290771984,0.9878048780487805,0.5B,needle,23
192,256,192,0.75,0.03450574102734246,0.9999381649503881,0.07044489309175557,0.0631302522495766,0.9878048780487805,0.5B,needle,23
192,256,192,0.75,0.01647643222743963,0.9998749149306626,0.8385228688474535,0.8105250317142688,0.975609756097561,0.5B,needle,23
192,256,192,0.75,0.025745020855781193,0.9999247463957256,0.6540428571036176,0.6378246617874785,0.975609756097561,0.5B,needle,23
256,256,256,1.0,3.551293751781478e-07,0.999999999650754,0.5496476422595005,0.5496473687997454,1.0,0.5B,needle,23
256,256,256,1.0,2.798833018326914e-07,1.0,0.57876757955778,0.5787676062762653,1.0,0.5B,needle,23
256,256,256,1.0,5.283042107690354e-07,0.999999999825377,0.07044489309175557,0.07044491834456133,1.0,0.5B,needle,23
256,256,256,1.0,2.187679734925493e-07,0.999999999650754,0.8385228688474535,0.8385232082400927,1.0,0.5B,needle,23
256,256,256,1.0,6.347616376204295e-07,1.0,0.6540428571036176,0.6540440837211093,1.0,0.5B,needle,23
