prompt,regime,layer,head,T,method,eff_bits,storage_ratio,rel_l2,cosine,js,topk_overlap
short_qa,short,0,2,44,adapt_margin_h8l4f25,5.0,0.3125,0.5807807555032873,0.9042693437887314,0.3723733901081172,0.5
short_qa,short,0,2,44,adapt_margin_h8l2f25,3.5,0.21875,0.6247804421286208,0.7819424676217402,0.4780150874064635,0.375
short_qa,short,0,2,44,recent64_r8o2,8.0,0.5,0.3221540757415807,0.949657337643166,0.12881249416953505,0.5
short_qa,short,0,2,44,recent128_r8o2,8.0,0.5,0.3221540757415807,0.949657337643166,0.12881249416953505,0.5
short_qa,short,0,2,44,recent64_r8o4,8.0,0.5,0.3221540757415807,0.949657337643166,0.12881249416953505,0.5
short_qa,short,0,2,44,recent128_r8o4,8.0,0.5,0.3221540757415807,0.949657337643166,0.12881249416953505,0.5
short_qa,short,0,2,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.31957150691394426,0.9493048300915219,0.13488276463306678,0.5
short_qa,short,0,2,44,routed_r8bg4,6.909090909090909,0.4318181818181818,1.125136619095197,-0.06685208602112862,0.5964074860748714,0.0
short_qa,short,0,2,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.02993525004041482,0.9999231735343119,0.007535774393162674,1.0
short_qa,short,0,3,44,uniform_8bit,8.0,0.5,0.0829944113885576,0.9987215287071493,0.002807965855840697,0.875
short_qa,short,0,3,44,uniform_4bit,4.0,0.25,0.24673424558492568,0.9755366376199445,0.030284544944719632,0.75
short_qa,short,0,3,44,uniform_3bit,3.0,0.1875,0.3537128201656389,0.9363329924760632,0.043424328817340874,0.625
short_qa,short,0,3,44,uniform_2bit,2.0,0.125,0.6028166350683455,0.8396824015288119,0.05904366736793399,0.5
short_qa,short,0,3,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.8916866683575987,0.47486108928076176,0.2466860030079035,0.125
short_qa,short,0,3,44,adapt_imp_h8l4f25,5.0,0.3125,1.0742490331988646,0.22063991721117196,0.34003212425691165,0.0
short_qa,short,0,3,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,1.0461352256539185,0.944339615841643,0.2849310467946713,0.625
short_qa,short,0,3,44,adapt_imp_h8l2f25,3.5,0.21875,0.489174095861721,0.9531620158105767,0.20974703101999148,0.75
short_qa,short,0,3,44,adapt_imp_h4l2f25,2.5,0.15625,0.573337583834375,0.8297235872480191,0.29319543854322117,0.875
short_qa,short,0,3,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,0.9428872782900388,0.4004288676764563,0.22686834068511313,0.125
short_qa,short,0,3,44,adapt_margin_h8l4f25,5.0,0.3125,0.993782332231129,0.32980283120985715,0.3152141944456134,0.0
short_qa,short,0,3,44,adapt_margin_h8l2f25,3.5,0.21875,0.6548076738418684,0.7950714987466191,0.3557528409809353,0.625
short_qa,short,0,3,44,recent64_r8o2,8.0,0.5,0.2586526852266323,0.97904521358993,0.12476639955520065,0.5
short_qa,short,0,3,44,recent128_r8o2,8.0,0.5,0.2586526852266323,0.97904521358993,0.12476639955520065,0.5
short_qa,short,0,3,44,recent64_r8o4,8.0,0.5,0.2586526852266323,0.97904521358993,0.12476639955520065,0.5
short_qa,short,0,3,44,recent128_r8o4,8.0,0.5,0.2586526852266323,0.97904521358993,0.12476639955520065,0.5
short_qa,short,0,3,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.46489012137735725,0.9588632815836424,0.11565271072953195,0.5
short_qa,short,0,3,44,routed_r8bg4,6.909090909090909,0.4318181818181818,1.3270692072233525,-0.036736083789795246,0.5743089616693209,0.0
short_qa,short,0,3,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.055996309261372335,0.9994376800135794,0.016931229836734556,1.0
short_qa,short,0,4,44,uniform_8bit,8.0,0.5,0.007173902006528983,0.9999765283575616,2.5497681835542064e-05,1.0
short_qa,short,0,4,44,uniform_4bit,4.0,0.25,0.20290609558314862,0.9792762443657634,0.04178205673105476,1.0
short_qa,short,0,4,44,uniform_3bit,3.0,0.1875,0.6666470930800986,0.7486677337867775,0.15155903489295186,0.875
short_qa,short,0,4,44,uniform_2bit,2.0,0.125,0.7955113010716747,0.6766083553094931,0.22127658809113085,1.0
short_qa,short,0,4,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.27098427902518785,0.9630177364340881,0.05396867441106762,0.5
short_qa,short,0,4,44,adapt_imp_h8l4f25,5.0,0.3125,0.2691149004303069,0.963464087644803,0.053299887430433276,0.875
short_qa,short,0,4,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.2707356597669828,0.9630806422290248,0.053309473730491934,0.625
short_qa,short,0,4,44,adapt_imp_h8l2f25,3.5,0.21875,0.26886482842861253,0.963527445707554,0.05264343368048488,1.0
short_qa,short,0,4,44,adapt_imp_h4l2f25,2.5,0.15625,1.250301964886951,0.17338224809555394,0.6892736195998455,0.75
short_qa,short,0,4,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,0.4581213806226884,0.9093866504158035,0.6931198121436135,0.0
short_qa,short,0,4,44,adapt_margin_h8l4f25,5.0,0.3125,0.46788993251990396,0.9079925434162734,0.693050768612666,0.125
short_qa,short,0,4,44,adapt_margin_h8l2f25,3.5,0.21875,1.4138757598702352,-0.025952196048073046,0.6929742811041002,0.125
short_qa,short,0,4,44,recent64_r8o2,8.0,0.5,0.2688657644798827,0.9635270899618864,0.05264233838100267,1.0
short_qa,short,0,4,44,recent128_r8o2,8.0,0.5,0.2688657644798827,0.9635270899618864,0.05264233838100267,1.0
short_qa,short,0,4,44,recent64_r8o4,8.0,0.5,0.2688657644798827,0.9635270899618864,0.05264233838100267,1.0
short_qa,short,0,4,44,recent128_r8o4,8.0,0.5,0.2688657644798827,0.9635270899618864,0.05264233838100267,1.0
short_qa,short,0,4,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.2688657648892643,0.9635270899447786,0.05264234025814522,1.0
short_qa,short,0,4,44,routed_r8bg4,6.909090909090909,0.4318181818181818,0.2691210409061272,0.9634631432218086,0.05328330183397414,0.875
short_qa,short,0,4,44,routed_r16bg2,12.181818181818182,0.7613636363636364,5.731935262534576e-09,0.9999999999874227,1.9700136257014767e-09,1.0
short_qa,short,0,5,44,uniform_8bit,8.0,0.5,0.011440344330517303,0.9999352944344005,6.03840597540225e-05,1.0
short_qa,short,0,5,44,uniform_4bit,4.0,0.25,0.17301957860512632,0.9849417162756565,0.0030568729632287333,1.0
short_qa,short,0,5,44,uniform_3bit,3.0,0.1875,0.4747212184525945,0.889295594727789,0.002415002449506736,1.0
short_qa,short,0,5,44,uniform_2bit,2.0,0.125,0.7960537883684055,0.606743214363762,0.23475839809217544,0.875
short_qa,short,0,5,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.03915249816922193,0.9992637234336774,0.00359369162738294,0.5
short_qa,short,0,5,44,adapt_imp_h8l4f25,5.0,0.3125,0.0391526109140168,0.9992637207921532,0.0035936088685496886,1.0
short_qa,short,0,5,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.039152498023924384,0.9992637234391335,0.003593691608937981,0.625
short_qa,short,0,5,44,adapt_imp_h8l2f25,3.5,0.21875,0.0391526107687192,0.9992637207976093,0.003593608850104543,1.0
short_qa,short,0,5,44,adapt_imp_h4l2f25,2.5,0.15625,0.6922629697206883,0.7216513882556457,0.35636636872942606,0.75
short_qa,short,0,5,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.1789556831861363,0.32765182267793547,0.6931464554199307,0.125
short_qa,short,0,5,44,adapt_margin_h8l4f25,5.0,0.3125,1.106121401257473,0.3351559940841761,0.6931470071981916,0.25
short_qa,short,0,5,44,adapt_margin_h8l2f25,3.5,0.21875,1.1061280324026126,0.33515305447722865,0.6931471729387131,0.25
short_qa,short,0,5,44,recent64_r8o2,8.0,0.5,0.039152610785842236,0.999263720796988,0.003593608849346107,1.0
short_qa,short,0,5,44,recent128_r8o2,8.0,0.5,0.039152610785842236,0.999263720796988,0.003593608849346107,1.0
short_qa,short,0,5,44,recent64_r8o4,8.0,0.5,0.039152610785842236,0.999263720796988,0.003593608849346107,1.0
short_qa,short,0,5,44,recent128_r8o4,8.0,0.5,0.039152610785842236,0.999263720796988,0.003593608849346107,1.0
short_qa,short,0,5,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.039152610785840175,0.9992637207969882,0.0035936088493460612,1.0
short_qa,short,0,5,44,routed_r8bg4,6.909090909090909,0.4318181818181818,0.03915261078583918,0.9992637207969882,0.0035936088493461107,1.0
short_qa,short,0,5,44,routed_r16bg2,12.181818181818182,0.7613636363636364,1.0281167618684695e-15,0.999999999988257,-9.620905094564313e-20,1.0
short_qa,short,0,6,44,uniform_8bit,8.0,0.5,0.09535544932336618,0.997020738159634,0.018171082884693303,1.0
short_qa,short,0,6,44,uniform_4bit,4.0,0.25,0.31023939034717246,0.9689471439158899,0.08955873616948118,0.875
short_qa,short,0,6,44,uniform_3bit,3.0,0.1875,0.2993924381258458,0.9567044964430456,0.06105910930216231,0.75
short_qa,short,0,6,44,uniform_2bit,2.0,0.125,0.5379138174022557,0.8528266705919795,0.08902767080806001,0.625
short_qa,short,0,6,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,1.2259136745236792,-0.1338179247156713,0.5066222995395423,0.125
short_qa,short,0,6,44,adapt_imp_h8l4f25,5.0,0.3125,1.3238361063495592,-0.24152181940981557,0.6008065967844116,0.0
short_qa,short,0,6,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.2331320914298157,0.9764591732668351,0.20738743537298437,0.5
short_qa,short,0,6,44,adapt_imp_h8l2f25,3.5,0.21875,0.34920565878495935,0.9570997957374184,0.12515144446882315,0.75
short_qa,short,0,6,44,adapt_imp_h4l2f25,2.5,0.15625,0.6387646878116453,0.7754643118439521,0.2509223147509829,0.75
short_qa,short,0,6,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.2412519178556871,-0.14658260509952495,0.48329121369539885,0.125
short_qa,short,0,6,44,adapt_margin_h8l4f25,5.0,0.3125,1.305409400387514,-0.2167166778026295,0.5498488649312516,0.125
short_qa,short,0,6,44,adapt_margin_h8l2f25,3.5,0.21875,0.4708610491721345,0.9054661032175617,0.3555830293400166,0.375
short_qa,short,0,6,44,recent64_r8o2,8.0,0.5,0.41346104717698956,0.9445846763308821,0.10289622940900081,0.75
short_qa,short,0,6,44,recent128_r8o2,8.0,0.5,0.41346104717698956,0.9445846763308821,0.10289622940900081,0.75
short_qa,short,0,6,44,recent64_r8o4,8.0,0.5,0.41346104717698956,0.9445846763308821,0.10289622940900081,0.75
short_qa,short,0,6,44,recent128_r8o4,8.0,0.5,0.41346104717698956,0.9445846763308821,0.10289622940900081,0.75
short_qa,short,0,6,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.4109820370197399,0.9451819681803874,0.10336867434187001,0.75
short_qa,short,0,6,44,routed_r8bg4,6.909090909090909,0.4318181818181818,1.5774352161055176,-0.4663425045300555,0.6886801360811987,0.0
short_qa,short,0,6,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.002468078709360942,0.9999992308444162,0.00046994727076786865,1.0
short_qa,short,0,7,44,uniform_8bit,8.0,0.5,0.010251627614527525,0.999948634009279,1.6916145392490342e-08,1.0
short_qa,short,0,7,44,uniform_4bit,4.0,0.25,0.1982954483516108,0.9812437935878567,1.2072768030988218e-08,1.0
short_qa,short,0,7,44,uniform_3bit,3.0,0.1875,0.4360411812954372,0.9183479336095752,0.00016936422639668848,0.75
short_qa,short,0,7,44,uniform_2bit,2.0,0.125,0.7649999636508439,0.6592456738601858,0.000929030828437356,0.625
short_qa,short,0,7,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.01025227126406595,0.9999486115024125,1.5010861100753335e-06,0.5
short_qa,short,0,7,44,adapt_imp_h8l4f25,5.0,0.3125,0.01025226251332778,0.9999486115165571,1.5151327373312235e-06,1.0
short_qa,short,0,7,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.010252271264250224,0.9999486115024121,1.501086359791421e-06,0.5
short_qa,short,0,7,44,adapt_imp_h8l2f25,3.5,0.21875,0.010252262513340096,0.9999486115165571,1.5151327375505064e-06,1.0
short_qa,short,0,7,44,adapt_imp_h4l2f25,2.5,0.15625,0.9389904335067121,0.4327833281549893,0.6816153326500518,0.625
short_qa,short,0,7,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,0.871302257325116,0.5154989037184087,0.6930766650686535,0.25
short_qa,short,0,7,44,adapt_margin_h8l4f25,5.0,0.3125,1.9438616492200846,-0.09213736202064887,0.6931463607254651,0.625
short_qa,short,0,7,44,adapt_margin_h8l2f25,3.5,0.21875,1.9438638104618815,-0.09213773012344034,0.6931471586567971,0.625
short_qa,short,0,7,44,recent64_r8o2,8.0,0.5,0.01025226250865849,0.9999486115165015,1.5151455702255941e-06,1.0
short_qa,short,0,7,44,recent128_r8o2,8.0,0.5,0.01025226250865849,0.9999486115165015,1.5151455702255941e-06,1.0
short_qa,short,0,7,44,recent64_r8o4,8.0,0.5,0.01025226250865849,0.9999486115165015,1.5151455702255941e-06,1.0
short_qa,short,0,7,44,recent128_r8o4,8.0,0.5,0.01025226250865849,0.9999486115165015,1.5151455702255941e-06,1.0
short_qa,short,0,7,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.01025226250865849,0.9999486115165015,1.5151455702255937e-06,1.0
short_qa,short,0,7,44,routed_r8bg4,6.909090909090909,0.4318181818181818,0.010252262508649605,0.9999486115165016,1.515145570481938e-06,1.0
short_qa,short,0,7,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.0,0.9999999999823693,-1.0036148645908159e-28,1.0
short_qa,short,0,8,44,uniform_8bit,8.0,0.5,0.15126219577850275,0.9884945413693703,0.0058096059557821746,1.0
short_qa,short,0,8,44,uniform_4bit,4.0,0.25,1.8716670674318876,-0.02446482734323241,0.4778915230513271,0.125
short_qa,short,0,8,44,uniform_3bit,3.0,0.1875,3.2971586189476096,-0.4241933252864817,0.6867160890984116,0.0
short_qa,short,0,8,44,uniform_2bit,2.0,0.125,2.657990248944666,-0.618235506814183,0.6821926878766533,0.0
short_qa,short,0,8,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.1741761540451329,0.9883564345592395,0.19555300214906524,0.5
short_qa,short,0,8,44,adapt_imp_h8l4f25,5.0,0.3125,0.8732167863978187,0.808953562518705,0.17603372857834493,0.875
short_qa,short,0,8,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,2.036986083377868,-0.026954704845668857,0.4662033917214364,0.5
short_qa,short,0,8,44,adapt_imp_h8l2f25,3.5,0.21875,1.2070667562494466,0.42744277075878634,0.2974445748699339,0.5
short_qa,short,0,8,44,adapt_imp_h4l2f25,2.5,0.15625,2.5823092202875633,-0.15285693528621194,0.6830537288852302,0.0
short_qa,short,0,8,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.0424153227028323,0.7628052244958027,0.4304384538733588,0.375
short_qa,short,0,8,44,adapt_margin_h8l4f25,5.0,0.3125,0.8732167863978187,0.808953562518705,0.17603372857834493,0.875
short_qa,short,0,8,44,adapt_margin_h8l2f25,3.5,0.21875,1.2070667562494466,0.42744277075878634,0.2974445748699339,0.5
short_qa,short,0,8,44,recent64_r8o2,8.0,0.5,0.7986612418699662,0.8111003603474982,0.17747080505118923,0.75
short_qa,short,0,8,44,recent128_r8o2,8.0,0.5,0.7986612418699662,0.8111003603474982,0.17747080505118923,0.75
short_qa,short,0,8,44,recent64_r8o4,8.0,0.5,0.7986612418699662,0.8111003603474982,0.17747080505118923,0.75
short_qa,short,0,8,44,recent128_r8o4,8.0,0.5,0.7986612418699662,0.8111003603474982,0.17747080505118923,0.75
short_qa,short,0,8,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.7963243091591957,0.7782456327789476,0.1880567896908967,0.75
short_qa,short,0,8,44,routed_r8bg4,6.909090909090909,0.4318181818181818,0.7987363912540268,0.8111208814960563,0.1775321080619504,0.75
short_qa,short,0,8,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.56160959116291,0.8282209435181306,0.039441911147390374,0.875
short_qa,short,0,9,44,uniform_8bit,8.0,0.5,0.03501554447726587,0.9996980045359304,0.0002797803280685409,1.0
short_qa,short,0,9,44,uniform_4bit,4.0,0.25,0.42726882080494505,0.9496437474892357,0.05661947813268782,0.875
short_qa,short,0,9,44,uniform_3bit,3.0,0.1875,0.5939005158014606,0.9255931485659319,0.07973803211679859,0.625
short_qa,short,0,9,44,uniform_2bit,2.0,0.125,1.014884517324738,0.5524332152335834,0.19080328598972718,0.75
short_qa,short,0,9,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,1.529754838678277,-0.10589002791942549,0.6174997357863452,0.0
short_qa,short,0,9,44,adapt_imp_h8l4f25,5.0,0.3125,1.5380996986916469,-0.09874470472433029,0.6458380283933932,0.0
short_qa,short,0,9,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.8604286967797014,0.5872764538619115,0.21807336407624192,0.625
short_qa,short,0,9,44,adapt_imp_h8l2f25,3.5,0.21875,0.9907644371495052,0.28146053265731535,0.13795895431945962,0.875
short_qa,short,0,9,44,adapt_imp_h4l2f25,2.5,0.15625,1.6976316799518891,-0.3306028463585926,0.3734094570750741,0.75
short_qa,short,0,9,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.535757169859395,-0.09931414908766867,0.6279670655949903,0.0
short_qa,short,0,9,44,adapt_margin_h8l4f25,5.0,0.3125,1.5376961299869072,-0.09659072524164158,0.6409745013414987,0.0
short_qa,short,0,9,44,adapt_margin_h8l2f25,3.5,0.21875,1.3125678287780393,-0.010259180702237032,0.4039200218379829,0.375
short_qa,short,0,9,44,recent64_r8o2,8.0,0.5,0.9671270513582169,0.30917124260869644,0.10163528577582791,0.875
short_qa,short,0,9,44,recent128_r8o2,8.0,0.5,0.9671270513582169,0.30917124260869644,0.10163528577582791,0.875
short_qa,short,0,9,44,recent64_r8o4,8.0,0.5,0.9671270513582169,0.30917124260869644,0.10163528577582791,0.875
short_qa,short,0,9,44,recent128_r8o4,8.0,0.5,0.9671270513582169,0.30917124260869644,0.10163528577582791,0.875
short_qa,short,0,9,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.9661605839245113,0.31163381206866236,0.10257193362618763,0.875
short_qa,short,0,9,44,routed_r8bg4,6.909090909090909,0.4318181818181818,1.6578065367015034,-0.10296425149560523,0.68596905060976,0.0
short_qa,short,0,9,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.004836977024168982,0.9999943890126913,0.0014345066873994424,1.0
short_qa,short,0,10,44,uniform_8bit,8.0,0.5,0.12476169585106348,0.9933465669535079,0.0024590493877461764,1.0
short_qa,short,0,10,44,uniform_4bit,4.0,0.25,1.306172859482905,0.5237853657718641,0.19989794759834367,0.5
short_qa,short,0,10,44,uniform_3bit,3.0,0.1875,1.2269308005480577,0.16097918530659544,0.14855963238275577,0.5
short_qa,short,0,10,44,uniform_2bit,2.0,0.125,1.7740934539027091,0.2728233492188105,0.284894156129466,0.25
short_qa,short,0,10,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,3.5776149496092975,0.040002916841450506,0.47628670335469414,0.5
short_qa,short,0,10,44,adapt_imp_h8l4f25,5.0,0.3125,3.173730712689631,0.05644929931757238,0.4309896920924135,0.5
short_qa,short,0,10,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,1.27491944847292,0.5225107303903356,0.41729757367170345,0.5
short_qa,short,0,10,44,adapt_imp_h8l2f25,3.5,0.21875,1.5290756930229052,0.29698778051391733,0.34039111279598766,0.875
short_qa,short,0,10,44,adapt_imp_h4l2f25,2.5,0.15625,3.2677359582185606,0.5288598257287589,0.5436348560734965,0.75
short_qa,short,0,10,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,3.0863131066805325,0.5320608444058016,0.5152024897062928,0.625
short_qa,short,0,10,44,adapt_margin_h8l4f25,5.0,0.3125,3.0728803318964286,0.5321404690111703,0.5092221956655199,0.625
short_qa,short,0,10,44,adapt_margin_h8l2f25,3.5,0.21875,1.6881263532087343,0.1803015938638105,0.3668117022865026,0.625
short_qa,short,0,10,44,recent64_r8o2,8.0,0.5,2.544833484564664,0.18451165998854702,0.39554819579726597,0.125
short_qa,short,0,10,44,recent128_r8o2,8.0,0.5,2.544833484564664,0.18451165998854702,0.39554819579726597,0.125
short_qa,short,0,10,44,recent64_r8o4,8.0,0.5,2.544833484564664,0.18451165998854702,0.39554819579726597,0.125
short_qa,short,0,10,44,recent128_r8o4,8.0,0.5,2.544833484564664,0.18451165998854702,0.39554819579726597,0.125
short_qa,short,0,10,44,routed_r8bg2,6.363636363636363,0.3977272727272727,2.5909847428727026,0.18751745624954277,0.40551588831114965,0.25
short_qa,short,0,10,44,routed_r8bg4,6.909090909090909,0.4318181818181818,2.5890580230128473,0.18752413649620547,0.4041088972384851,0.25
short_qa,short,0,10,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.10378022880804773,0.9961939999278047,0.016200865018065252,1.0
short_qa,short,0,11,44,uniform_8bit,8.0,0.5,0.011246456867935432,0.9999545070864536,6.150676348415211e-05,1.0
short_qa,short,0,11,44,uniform_4bit,4.0,0.25,0.6414920552476171,0.9665372396111439,0.09295289210140482,0.625
short_qa,short,0,11,44,uniform_3bit,3.0,0.1875,0.8509296589092223,0.9442248116120322,0.13305906156682185,0.625
short_qa,short,0,11,44,uniform_2bit,2.0,0.125,1.2442143863745168,0.781466873357094,0.134057965763461,0.75
short_qa,short,0,11,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,1.467269723261044,0.22059030924468423,0.6501490673890284,0.375
short_qa,short,0,11,44,adapt_imp_h8l4f25,5.0,0.3125,1.7798745614480576,0.14015327804956015,0.6497618018002548,0.25
short_qa,short,0,11,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.8651340552873366,0.6549156658172856,0.166975091478981,0.5
short_qa,short,0,11,44,adapt_imp_h8l2f25,3.5,0.21875,0.8430323740557502,0.6572322203628377,0.1536688217629062,1.0
short_qa,short,0,11,44,adapt_imp_h4l2f25,2.5,0.15625,1.3943100787849385,0.2962544969421973,0.5561357987090216,0.75
short_qa,short,0,11,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.4491979804629627,0.2250970810152283,0.5679271838677951,0.125
short_qa,short,0,11,44,adapt_margin_h8l4f25,5.0,0.3125,1.6345125363774105,0.24850800469686937,0.5421782099841366,0.25
short_qa,short,0,11,44,adapt_margin_h8l2f25,3.5,0.21875,1.301269882962474,0.1803014111503347,0.6103618550872545,0.5
short_qa,short,0,11,44,recent64_r8o2,8.0,0.5,0.840545683204739,0.6560762670939108,0.14937204623212086,1.0
short_qa,short,0,11,44,recent128_r8o2,8.0,0.5,0.840545683204739,0.6560762670939108,0.14937204623212086,1.0
short_qa,short,0,11,44,recent64_r8o4,8.0,0.5,0.840545683204739,0.6560762670939108,0.14937204623212086,1.0
short_qa,short,0,11,44,recent128_r8o4,8.0,0.5,0.840545683204739,0.6560762670939108,0.14937204623212086,1.0
short_qa,short,0,11,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.8399448785439856,0.6564779065899784,0.14928375176298359,1.0
short_qa,short,0,11,44,routed_r8bg4,6.909090909090909,0.4318181818181818,1.272207527671987,0.3924284156467593,0.3994786473363615,0.5
short_qa,short,0,11,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.00017904302105356846,0.9999999889405542,5.125666830779334e-05,1.0
short_qa,short,0,12,44,uniform_8bit,8.0,0.5,0.06325831245322883,0.9981297395152883,0.001751082217123342,1.0
short_qa,short,0,12,44,uniform_4bit,4.0,0.25,0.6906249734838358,0.8105158413708302,0.16566327670308365,0.5
short_qa,short,0,12,44,uniform_3bit,3.0,0.1875,0.8852184176212068,0.542591708998994,0.260404847853891,0.125
short_qa,short,0,12,44,uniform_2bit,2.0,0.125,0.735725091396547,0.705066012689261,0.16790238394462936,0.25
short_qa,short,0,12,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,0.9119325256482975,0.7832930644609729,0.33342226933639635,0.875
short_qa,short,0,12,44,adapt_imp_h8l4f25,5.0,0.3125,0.6722786863356549,0.9227957795856939,0.18501190161231545,0.75
short_qa,short,0,12,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.9120539747497346,0.7832479065910315,0.3338026912865457,0.5
short_qa,short,0,12,44,adapt_imp_h8l2f25,3.5,0.21875,0.6722786885926804,0.9227957792855258,0.18501192176614367,0.75
short_qa,short,0,12,44,adapt_imp_h4l2f25,2.5,0.15625,0.7971565277278451,0.8574990827101672,0.2176684212724768,0.75
short_qa,short,0,12,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,0.9162370995614759,0.857207753414081,0.45087675205281014,0.625
short_qa,short,0,12,44,adapt_margin_h8l4f25,5.0,0.3125,0.6404424248846394,0.9169746865246595,0.2326214311094611,0.625
short_qa,short,0,12,44,adapt_margin_h8l2f25,3.5,0.21875,0.6404446254941837,0.9169741450087865,0.2326335561644426,0.625
short_qa,short,0,12,44,recent64_r8o2,8.0,0.5,0.3623755984131628,0.9467838510726083,0.07732491521009421,0.5
short_qa,short,0,12,44,recent128_r8o2,8.0,0.5,0.3623755984131628,0.9467838510726083,0.07732491521009421,0.5
short_qa,short,0,12,44,recent64_r8o4,8.0,0.5,0.3623755984131628,0.9467838510726083,0.07732491521009421,0.5
short_qa,short,0,12,44,recent128_r8o4,8.0,0.5,0.3623755984131628,0.9467838510726083,0.07732491521009421,0.5
short_qa,short,0,12,44,routed_r8bg2,6.363636363636363,0.3977272727272727,0.38751357099383815,0.9470978290820269,0.0840852232679421,0.5
short_qa,short,0,12,44,routed_r8bg4,6.909090909090909,0.4318181818181818,0.38751357099383815,0.9470978290820269,0.0840852232679421,0.5
short_qa,short,0,12,44,routed_r16bg2,12.181818181818182,0.7613636363636364,0.04043610591270976,0.999748081633851,0.008747119851552757,1.0
short_qa,short,0,13,44,uniform_8bit,8.0,0.5,0.015958984215787668,0.9999069496343144,0.00013271676064710266,0.875
short_qa,short,0,13,44,uniform_4bit,4.0,0.25,0.21848817270008317,0.9878107289886267,0.024086908594432386,0.875
short_qa,short,0,13,44,uniform_3bit,3.0,0.1875,0.3939613948788002,0.9634509846775242,0.06408645679768442,0.75
short_qa,short,0,13,44,uniform_2bit,2.0,0.125,0.8373109842942593,0.7961411402656192,0.06593367068095479,0.875
short_qa,short,0,13,44,adapt_imp_h8l4f10,4.363636363636363,0.2727272727272727,1.1638891395445805,0.2792299513165101,0.6884575156536803,0.25
short_qa,short,0,13,44,adapt_imp_h8l4f25,5.0,0.3125,1.4424829695180363,0.14069109455906317,0.6901408609373588,0.25
short_qa,short,0,13,44,adapt_imp_h8l2f10,2.5454545454545454,0.1590909090909091,0.13605889904238058,0.9961906118119513,0.014318630762220404,0.5
short_qa,short,0,13,44,adapt_imp_h8l2f25,3.5,0.21875,0.13131161617427412,0.9962249541924011,0.012898699556579093,0.875
short_qa,short,0,13,44,adapt_imp_h4l2f25,2.5,0.15625,1.1006236877862008,0.35741864065799717,0.5408529100240095,0.75
short_qa,short,0,13,44,adapt_margin_h8l4f10,4.363636363636363,0.2727272727272727,1.0584998011134206,0.34566882224478546,0.559380953361827,0.25
short_qa,short,0,13,44,adapt_margin_h8l4f25,5.0,0.3125,1.1528605761394959,0.29155115352718575,0.5224368352813007,0.125
